%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point_id,field.x,field.y,field.z,field.range,field.velocity,field.doppler_bin,field.bearing,field.intensity
1570866448329625515,209980,1570866448316748584,ti_mmwave,7,1.333984375,-1.37890625,0.0,1.91716587543,0.0,8,-45.9486579895,25.6466598511
1570866448329645321,209981,1570866448316758539,ti_mmwave,8,1.365234375,-1.41015625,0.0,1.96073782444,0.0,8,-45.9272956848,27.0156803131
1570866448329667331,209982,1570866448316768222,ti_mmwave,9,1.39453125,-1.443359375,0.0,2.00430989265,0.0,8,-45.9857215881,24.4090900421
1570866448329686163,209983,1570866448316776844,ti_mmwave,10,2.09375,0.06640625,0.0,2.09145379066,0.0,8,1.81660795212,23.6172790527
1570866448329703364,209984,1570866448316785646,ti_mmwave,11,2.138671875,-0.0,0.0,2.13502573967,0.0,8,-0.0,23.5024795532
1570866448329720081,209985,1570866448316794344,ti_mmwave,12,6.033203125,-0.955078125,0.0,6.10007333755,0.0,8,-8.99548435211,17.1600341797
1570866448329736676,209986,1570866448316804237,ti_mmwave,13,6.076171875,-0.9609375,0.0,6.14364528656,0.0,8,-8.98681259155,16.3346843719
1570866448329753125,209987,1570866448316813005,ti_mmwave,14,7.837890625,-0.490234375,0.0,7.84295129776,0.0,8,-3.57900094986,13.0102996826
1570866448329770005,209988,1570866448316821681,ti_mmwave,15,7.880859375,-0.494140625,0.0,7.88652324677,0.0,8,-3.58782625198,14.1497335434
1570866448329874304,209989,1570866448316830448,ti_mmwave,16,8.576171875,-1.357421875,0.0,8.67081832886,0.0,8,-8.99406719208,12.5527248383
1570866448329930464,209990,1570866448316840302,ti_mmwave,17,9.40625,-0.58984375,0.0,9.41154193878,0.0,8,-3.58818483353,15.9106464386
1570866448329978621,209991,1570866448316848960,ti_mmwave,18,9.44921875,-0.591796875,0.0,9.45511341095,0.0,8,-3.58370709419,16.1278381348
1570866448330003585,209992,1570866448316857417,ti_mmwave,19,9.884765625,-0.619140625,0.0,9.890832901,0.0,8,-3.58408761024,13.9793996811
1570866448330022177,209993,1570866448316866465,ti_mmwave,20,9.912109375,-1.248046875,0.0,9.97797679901,0.0,8,-7.17642259598,12.7875356674
1570866448330039557,209994,1570866448316875185,ti_mmwave,21,9.955078125,-1.25390625,0.0,10.0215492249,0.0,8,-7.17896699905,13.6172780991
1570866448330056459,209995,1570866448316883555,ti_mmwave,22,10.189453125,-0.638671875,0.0,10.1958370209,0.0,8,-3.58659029007,11.7609128952
1570866448330073317,209996,1570866448316892136,ti_mmwave,23,10.1953125,3.353515625,0.0,10.7187004089,0.0,8,18.20744133,12.3044891357
